,title,author,sort,count,status,detail,site,rank1,cover,url1
527,我的贴身女巫,八百八十八度,奇幻,66.7万字,完结,帮助女王统一帝国后，身为骑士象征的西蒙被神秘人诅咒，陷入无限轮回的过去。面对无尽黑暗的逼近……他高筑墙，广积粮，跟着过去的女王与兄弟一起面对了无数次的失败。经历了无数次的死亡。品尝了无数次的绝望。无数次的轮回中，他依旧看不见光明。但西蒙依旧不想放弃，也许，也许这一次他与女巫合作，就可以成功打破诅咒了吧？也许这一次就能拯救所有人！也许。……（这是一个收集女巫的故事，偏黑暗猎奇。）里面有各种女巫的企鹅群：118323049,起点中文网,6.9,https://qidian.qpic.cn/qdbimg/349573/1007399631/300,http://book.qidian.com/info/1007399631
528,星球成长史,灵魂魔眼,奇幻,77.2万字,完结,流浪的陨石在宇宙之中生存，全新的世界在星球之上诞生。,起点中文网,5.5,https://qidian.qpic.cn/qdbimg/349573/1011448956/300,http://book.qidian.com/info/1011448956
529,艾泽拉斯的泰坦之旅,懒惰的老胡,奇幻,227.8万字,完结,艾泽拉斯，多少人午夜梦回的世界。如果有一天，你穿越到艾泽拉斯，成为了一名泰坦神灵，你会怎么做？一切都恍若当年，我们第一次踏上艾泽拉斯这片土地开始，十几年过去了，艾泽拉斯老了，我们也老了，但这份记忆永不老。你好，艾泽拉斯，愿你一切安好。,起点中文网,3.2,https://qidian.qpic.cn/qdbimg/349573/1012231534/300,http://book.qidian.com/info/1012231534
530,泰坦黎明,懒惰的老胡,奇幻,132.2万字,完结,艾泽拉斯，多少人午夜梦回的世界。如果有一天，你穿越到艾泽拉斯，成为了一名泰坦神灵，你会怎么做？一切都恍若当年，我们第一次踏上艾泽拉斯这片土地开始，十几年过去了，艾泽拉斯老了，我们也老了，但这份记忆永不老。你好，艾泽拉斯，愿你一切安好。,起点中文网,3.8,https://qidian.qpic.cn/qdbimg/349573/1004961404/300,http://book.qidian.com/info/1004961404
531,红龙武僧,打滚的鸽子,奇幻,18.8万字,完结,这是一个摩尔特在诺亚兰迪大陆获得奇妙开局，最终通过自己的努力改变世界的故事。“虽然我长的像混乱邪恶的红龙，但我真的是一条守序中立的武僧。”摩尔特如是说道。,起点中文网,4.7,https://qidian.qpic.cn/qdbimg/349573/1016538078/300,http://book.qidian.com/info/1016538078
532,穿越德鲁伊,说梦者,奇幻,32.2万字,完结,新书《许仙志》已上传，看我说一个轻松愉悦的新许仙传奇。,起点中文网,6.6,https://qidian.qpic.cn/qdbimg/349573/1327734/300,http://book.qidian.com/info/1327734
533,末日之死亡骑士,花的原罪,奇幻,302.1万字,完结,<p><p>末日来临，摧毁了人类的文明，但相应的，人类也获得了进化的能力；<br /> </p><p>身为杀手的龙天泽，在末日之前给人带来绝望；</p><p>末日后，他要将这地绝望遍布苍穹；</p><p>因为这残暴之腕的背后，只为了埋葬自己的爱情而已！<br /> </p></p>,红薯小说网,3.1,http://img1.hongshu.com/bookface/8/50/85045_large.jpg,http://www.hongshu.com/book/85045/
534,赤色恶龙,SZIK,奇幻,136万字,连载,最初，赤龙拉斐尔最大的愿望就是获得属于自己的一片领地，并以为这就是自己龙生的最终目标。但欲望是无止境的，它的贪婪随着力量的膨胀逐渐给诸族带来了不可挽回的灾难。面对群雄围剿和日益恶化的生存环境，这条被视为灾厄的魔龙仰天怒吼：这个世界需要燃烧！！（非DND和穿越，见谅）书友QQ群：779478004,起点中文网,5.2,https://qidian.qpic.cn/qdbimg/349573/1020496833/300,http://book.qidian.com/info/1020496833
535,深渊魔神,似雪A流年,奇幻,208.5万字,完结,毁灭与破坏，时间与恐惧汇聚在一起会是什么？死亡与混沌，虚无与创造，又有谁来掌控？转生而来的巴尔，不幸的成为了这个残酷深渊中的一员，他的未来将何去何从？深渊魔神最劲爆的恶魔小说！附：似雪的新书《恶魔本纪》正式发布，急需各位去支持，点击，推荐，打赏，一个都不要放过，求支持,起点中文网,5.5,https://qidian.qpic.cn/qdbimg/349573/3042998/300,http://book.qidian.com/info/3042998
536,费伦大陆的棋法师,阿萨之泪,奇幻,53.3万字,连载,这里是遥远彼端的托瑞尔世界。那缥缈浩荡的宇宙之风从至高的七层天堂飘然而下，吹拂着凡人居住的主位面，最终汇入恒古不变的元素界。而比古老更古老的冥河，川流于下层位面的巴托地狱和无底深渊之中，无从得知其源头，更不知其去处。托瑞尔的西方，是那汇聚众神目光的费伦大陆。这片土地上，英雄用剑与魔法书写慷慨激昂的史诗，君王用铁与血铸就权柄，命运的骰子已被掷下，众神等待着答案。我们的故事发生在那坐落于宝剑海西岸，深水城以南的剑湾，我们的故事发生在一个异乡来客的身上。通俗版：这是一个DND爱好者，博德之门，自走棋双厨阿宅带着自己编写的外挂穿越的故事。,起点中文网,3.3,https://qidian.qpic.cn/qdbimg/349573/1024465982/300,http://book.qidian.com/info/1024465982
