,title,author,sort,count,status,detail,site,rank1,cover,url1
385,柯南：我夺舍了工藤新一,Long小生,悬疑,111.8万字,连载,【飞卢中文网A级签约作品：柯南：我夺舍了工藤新一】富二代楚江穿越，夺舍了工藤新一。　　这一辈子，楚江压根就不打算像工藤新一一样，整天像个二愣子一样破案破案破案。　　老是破案破案破案，破你妹啊！　　呃......貌似妹是要破的哦！　　什么？　　你号称万能系统，现在竟然不能给我解药，变身回高中生？　　这也太坑哥了！　　咦？　　解了部分毒，每天能变身2小时？　　后期还能叠加？　　最终还能变回高中生的身体？　　卧槽，少爷我只能努力了！(本故事及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。),飞卢小说网,--,http://img.faloo.com/Novel/166x235/0/292/000292209.jpg,http://b.faloo.com/f/623006.html
386,寄生作者,果玉蛮,悬疑,5.8万字,连载,本书重改发布《悬疑作者求生指南》每一本被废弃的书稿，都埋葬着一个灰暗凋零的世界；每一段戛然中断的故事，都吞噬着一群腐烂的尸骨。听，那怨毒的嘶吼，是被扼杀的灵魂在哭泣；看，那阴森的注视，是被扭曲的生命在诅咒。直到徘徊在门外的脚步声逐渐靠近，直到镜子里浮出另一张人脸，直到梦中的低语在床头重合……然后带来他们最真挚的问候——“作者，你准备好重温自己笔下的故事了么？”凌晨四点，陈朝看着一个个诡异鲜活的角色活生生的站在自己面前，他咽口吐沫将脸颊凑过去，拿起手机比了个剪刀手的姿势提议：“要一起照个全家福么，茄子！”浪漫版：【悬疑作家被自己创作的作品所杀死，这才是悬疑作家正确的打开方式啊~!!!∑(ﾟДﾟノ)ノ】文娱版：【我为悬疑带盐，诡秘堡全体员工竭诚为您服务，让您感受生命的美好(҂‾▵‾)︻デ═一】,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016570462/300,http://book.qidian.com/info/1016570462
387,致命反击,年非年,悬疑,0字,连载,一部《尘案集》，推理悬疑事。最真实的鲜血淋漓，最烧脑的谋略风暴。看街边的小混混张子尘如何用最纯粹的逻辑推理风暴对抗所有阴谋。如果所有的算计都因我而起，那我这双丹凤眼角的光芒，一定蕴含着全世界。,纵横中文网,--,http://static.zongheng.com/upload/cover/13/45/1345ffd8cd0bdafc95e41329636655ab.png,http://book.zongheng.com/book/875949.html
388,荒野人生,北美小白兔,悬疑,29万字,完结,"荒野人生，<p>2015年的四月，一位猎人在加拿大北部58.696922,-77.564392附近，发现了一具冰冻且保持完整，具有明显亚洲人特征的尸体，连同尸体一起发现的还有一把中国产的97式步枪以及一本写满中文的日记。</p><p><p>日记的第一页写着，“献给逝去，或将逝去的青春，离去，或将离去的生命，在痛苦中、挣扎中，顿悟，轮回。”</p><p>作者新浪微博：@北美小白兔</p>",网易云阅读,--,https://easyreadfs.nosdn.127.net/75-DmBa2hvxpgBDxatWUYA==/6597085159818984870,http://yuedu.163.com/source/nb_000BOPHH_4
389,崩坏世界线,九文铜钱,悬疑,1.1万字,连载,一觉醒来，简森回到了1873年英国的一辆蒸汽火车上。一个关于回家的故事。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017239140/300,http://book.qidian.com/info/1017239140
390,狐瞳,骑马钓鱼,悬疑,115.1万字,完结,九岁那年，我因为发烧患下眼疾，成了“瞎子”，等我再次睁开双眼看到光明的时候，我拥有了一双神奇的眸子。看穿恶鬼邪神，洞察星辰天下。这一切尽在——狐瞳！,黑岩阅读网,--,https://b.heiyanimg.com/book/91415.jpg,http://www.heiyan.com/book/91415
391,千尸镇,张无忍,悬疑,231.9万字,完结,今天咱们不说其他的，只讲故事。据说在河北某地，有一家很奇怪的扎纸店，名字叫阴阳店铺……http://www.heiyan.com/book/48461,黑岩阅读网,--,https://b.heiyanimg.com/book/84361.jpg,http://www.heiyan.com/book/84361
392,心跳尖叫乐园,如不是梦,悬疑,87.4万字,连载,祈福早日祛除病毒，武汉幸甚，华夏幸甚，书友呆在家里，就是为着场战役坐出了贡献。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1015831375/300,http://book.qidian.com/info/1015831375
393,尚天良,放气的冰可乐,悬疑,3万字,完结,妖怪的世界，人类，很少出现的一种稀有宠物奴仆！这个世界没有人类的文明。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017417182/300,http://book.qidian.com/info/1017417182
394,我梦中有个世界,长安百晓生,悬疑,3.3万字,连载,封瑞梦见自己参加了一个古老的复活仪式，睁开眼，以为是梦醒了，可是，这，好像是梦中的自己醒了，这一切，这个世界……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017527818/300,http://book.qidian.com/info/1017527818
395,有本事你打我呀,左断手,悬疑,10万字,连载,作死一张嘴，变强全靠怼。有本事，你打我呀。……群号:581501849.,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017490774/300,http://book.qidian.com/info/1017490774
396,善者游戏,夏楚尘,悬疑,3.8万字,连载,空中飞舞的塔罗牌被献血浸湿混沌无序的都市已被谎言编织永不停歇的游戏被命运所启动手中紧握的硬币没有一点温度孤身一人踏入没有结局的游戏代价是永无止境的欲望与死亡,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016823089/300,http://book.qidian.com/info/1016823089
397,变成死神怎么办,无敌小精灵,悬疑,6.3万字,连载,一不小心变成了死神怎么办？在线等，急，非常急！--------架空世界，请勿代入现实。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1015542992/300,http://book.qidian.com/info/1015542992
398,垂钓乐园,星海一枝梅,悬疑,1.8万字,连载,万界归一，洪荒再现，灵气复苏，神话降临，妖魔鬼怪横行，渺小的人类沦为口粮朝不保夕。平凡奶爸邹星星在一次诡异的夜晚历经生死，得到了垂钓乐园。从此带领地球人征战万界。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016648975/300,http://book.qidian.com/info/1016648975
399,族长无敌,熊猫医生,悬疑,5.6万字,连载,重生异世界，成为滚滚族群的族长。凌易只想安静的晒太阳、扑鱼、修炼和建设族群。奈何周围的族群总是侵略性满满。不得已，凌易带着十几只老弱滚滚奋起反抗。“熊人族、永不为奴！”,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017478550/300,http://book.qidian.com/info/1017478550
400,我的穿越有点怪异,穷矮挫衰鬼,悬疑,5万字,连载,平行宇宙，灵气复苏，怪异来袭！一个拥有金手指小人物的故事,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017512087/300,http://book.qidian.com/info/1017512087
401,亡临重启,火龙真人,悬疑,4万字,完结,海猎布拥有了穿梭过去的能力，可以让一切重来，甚至是死后重启，但他却陷入了无休止的循环救亡之中，没有尽头……,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017599322/300,http://book.qidian.com/info/1017599322
402,我的诡异公园,墨茗雨,悬疑,6.4万字,完结,平凡的墨白无意间获得系统。“恭喜宿主继承本系统，本系统将为宿主提供最优质的服务，请宿主为这世界上所有美好的事物而战！”,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017487601/300,http://book.qidian.com/info/1017487601
403,索米尔日记,无二用,悬疑,3.9万字,连载,我找到了一本老旧的日记本，很幸运的是，日记本的主人和我拥有着一样的名字。但是，很快我就发现真本日记本好像并没有我想的那么简单，在日记本的带领下，一切都好想是一个巨大的谜团。亲爱的读者们，愉快的假期开始了，我又可以每天更新了，尽量多更。一天保底两章，正常四更，嘻嘻嘻嘻，加油了(ง•̀_•́)ง,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017378863/300,http://book.qidian.com/info/1017378863
404,讨生,奇仙缘,悬疑,1.3万字,完结,有一所校园，它使人着迷，使人疯狂，使人绝望。它的名字叫天城学院，而我们的主角在偶然的机会下，进入了这所学院。（介绍苍白无力，就这样吧。）,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017652037/300,http://book.qidian.com/info/1017652037
405,司夜者,弥罗君,悬疑,2.5万字,连载,这是另一个平行宇宙的世界。在这里有一个人，他活着，是为了让那些死去的人更快乐。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017537355/300,http://book.qidian.com/info/1017537355
