,title,author,sort,count,status,detail,site,rank1,cover,url1
147,盛茗华月,渡天祥云,现实,9.2万字,连载,围绕华月茶馆的筹备、开业、经营及结业展开，各色人物粉墨登场，合伙人、茶艺师、厨师、同行、茶农、官员，甚至炒客、学生……而“我们的堂主”作为小说的主角，作为茶馆的发起人与负责人，他在这一过程里的境遇和遭遇，他和周围世界的交流、融合、对峙、冲突，他的所思所感所见所闻，串起了一场熙攘喧闹的茶文化复兴大业，串起了茶界近年来的众生相，更串起了当代茶界、商人与传统文化的复杂关联。在“大众创新，万众创业”的感召下，在经济形势复杂多变的环境中，在生活跌宕、人生意外不断的现实里，梦想美好又骨感，平凡才是大众的生活，普通人真正能选择的机会其实并不多。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017462005/300,http://book.qidian.com/info/1017462005
148,第二种悲剧生活,恒晓宇,现实,5.7万字,连载,当代青年人的两种悲剧生活：一种是看到有人活成了自己想要成为的模样，自己却没有办法做到；第二种是看到有人活成了自己厌恶的模样，自己正在慢慢成为。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019250169/300,http://book.qidian.com/info/1019250169
149,将我们的故事写成书,单宇澳,现实,0.7万字,连载,来自于张雅婷和单宇澳之间的爱情故事，故事很长将会用一生去写完它,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019885577/300,http://book.qidian.com/info/1019885577
150,白云天集子,故乡的三月,现实,2.4万字,连载,有感而发的随笔，只能说是像诗或者像散文一样的文章。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019843704/300,http://book.qidian.com/info/1019843704
151,伯纳德的夜色,源生君,现实,14.5万字,连载,这是一段简单而又复杂的故事。这是一部有趣而又充盈人心的故事。这是一个美感十足的故事，也该是自己对自己一生的诠释。没有腻歪十分的男女放肆之情，没有热血沸腾的年少轻狂经历。细节与讽刺相辅相成，不矫揉造作，不无病呻吟。只为寻找真的自己，真的灵魂。夜色之境与理想之梦交叉弧射，沁人心脾。它该是一些人的向往，一些人的信仰。当然了，明白其中韵味的人自然明白，自然豁达自在。恰到好处的清风淡景，填之魂灵的人间真情，无与伦比的自由美感。独具只眼痛苦而又不会放弃的主人公…“嗯，我在仰望悬崖，万丈深渊。”“呵，我在俯视极峰，白云置顶。”,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016684078/300,http://book.qidian.com/info/1016684078
152,红楼悟梦,寒隽,现实,30.6万字,完结,本书以独特的视角－从十二钗出发，根据文本，解读名著《红楼梦》。解决了诸如书目、诗词、影射等等一系列难题。尤其是破解了像“一从二令三人木”以及“牙牌令”等等多个红学难题。还阐释了如“正邪两赋”“书末情榜”等等谜题，使读者能够真正地读懂《红楼梦》这部奇书。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019985696/300,http://book.qidian.com/info/1019985696
153,关卡,启铭心,现实,5.2万字,完结,【现实系列】时代呼吁英雄，英雄造就时代。他们来自五湖四海，普普通通却不平凡。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019714947/300,http://book.qidian.com/info/1019714947
154,寻找车美人,山水别院,现实,31.9万字,完结,一辆蛮新的白色轿车停在了医院急诊室后面的消防通道上，已经很久没有挪动过了，而且，没有牌照！后勤人员陈木受命找到此车的主人……车美人，车的主人，她又经历了怎样的故事呢？认识了车美人的陈木，他的人生会有什么变化呢？,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019495961/300,http://book.qidian.com/info/1019495961
155,涂步十年,楚扬天下,现实,2.5万字,连载,人到了某一个年龄段可以一个人听歌一个人喝茶一个人涂鸦一个人旅行一辈子至少该有一次为了某个人不求结果不求白首只求在最好的年华遇见风雨涂料路谁知卖漆郎...,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019639021/300,http://book.qidian.com/info/1019639021
156,漫长岁月迷茫度,梅殊大人,现实,1.6万字,连载,花甲老人在生命的最后一刻回想一生，在漫长的人生中留下了很多遗憾，也在最后的一刻明白了人生的真谛。本文献给在生活中爱情中迷茫的书友，愿所有书友在漫长的岁月中不在迷茫！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1019785357/300,http://book.qidian.com/info/1019785357
