,title,author,sort,count,status,detail,site,rank1,cover,url1
1376,魔使之盛世王朝,倾旗泡泡,历史,2.8万字,连载,“沈王府，小王爷一出生就被皇家庙住持，给带走了。”“然后十多年就没在回过王府了...”“听说今早王爷去找住持要人，却没想到十年前就被人找带走了。”*魔宫里，一个年近十岁的小男孩，跪在大殿里。众人都低声头，不敢出声。最高处上面一个身穿黑袍的男子，冷眼看了一下低着头的人，目光最后停在了跪着的小男孩身上。淡淡道：“以后还去后山吗？”男孩子看了一眼他，稚嫩的声音在大殿里响起“去”。黑袍男人撑着头，叹息了一口气，无奈道：“带他去寒冰洞。”众人求情到：“宫主，盛公子还小，不懂事就饶了他这一回吧！。”“就是就是，您念在他年纪小，就放过他这一回吧！”男子没说话，小男孩就被带了下去。众人都没有看见一个粉色的小身影也跟了上去。……十三年后。朝中的大臣接二连三的被刺杀，听说是魔宫千挑万选出来的一个魔使，专门刺杀朝中大臣。一场腥风血雨，由此开始。（本文1V1双洁，绝宠。）,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017660780/300,http://book.qidian.com/info/1017660780
1377,悔飘渺,悔飘渺,历史,6.9万字,连载,白雪皑皑血衣染，断魂谷中千魂唤。将军执锐千军破，功成名就身亦遂。你看世间万物，走万里长途，尝酸甜苦辣，品人生百态。你看这芸芸众生众志成城，你看这人千人万各怀鬼胎，你看这人性如烈日般光辉，你看这人性如污垢般肮脏。你不是圣人，不是小人，你本是平平凡凡却又令人难以望其项背。一面平庸，一面光辉，一面苟且活在世上，一面高大站在世上。一面正，一面邪，一面有法，一面无法。人法地，地法天，天法道，道法自然，你生于自然，得灵智，你斗于自然，因欲望，你畏于自然，惧毁灭，你和与自然，归本来,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1013340593/300,http://book.qidian.com/info/1013340593
1378,许你一世欢颜,白沉,历史,0字,连载,故事始于富家千金追男记。,纵横中文网,--,http://static.zongheng.com/upload/cover/2010/10/1286020225657.jpg,http://book.zongheng.com/book/56366.html
1379,倾国为媒,绮年锦上,历史,46.8万字,连载,倾国为媒，宝藏为引，谱一曲乱世烈歌。他亡了她的国，灭了她的家。可他却爱上了她，愿意为她倾尽天下。她为了寻亲，毅然踏上腥风血雨六宫路，卷入敌国夺位之争。宠冠六宫，却远赴塞外，两度和亲。最亲的青梅竹马，最惨烈的颠覆伦常。一场宿命的纠缠，虽屡经命运的铁蹄无......情践踏，仍绽放出耀眼的华彩若是我欠你什么，那便用这一辈子来还——只是他从未说出口 【展开】【收起】,纵横中文网,--,https://static.zongheng.com/upload/s_image/cover/2011/08/1313466528375.jpg,http://book.zongheng.com/book/113485.html
1380,龙争大唐,凤鸣岐山,历史,0字,连载,都说了，别逼我，咱就只想混个太平王爷的，靠！还来！狗日的，不让咱当王爷，老子就……当皇帝！书友群：17162055（由轩辕黑道书友提供）29728900,纵横中文网,--,http://static.zongheng.com/upload/cover/2009/11/1257669971326.jpg,http://book.zongheng.com/book/36995.html
1381,今生莫负卿,丹嘞个丹,历史,0字,连载,“你也别以为三年前我不杀你，三年后我就不会再动手。”对她，他一直没有掩饰过杀机，只是因为她是他的徒弟，他给她机会。“你这孩子！”三师兄笑出了声，伸手去捏她的脸，“明明是个男孩子，怎么老是这幅女孩儿家的样子，给别人看了该如何是好！”“小四——”他扳正了她的肩，让她抬起头看自己，“我只问你，可愿意留在我身边？”佛说：人生在世，如身处荆棘之中，心不动，人不妄动，不动则不伤；如心动则人妄动，伤其身痛其骨，于是体会到世间诸般痛苦。,纵横中文网,--,http://static.zongheng.com/upload/cover/2012/02/1329311928925.jpg,http://book.zongheng.com/book/138440.html
1382,争,哈利路亚,历史,0字,连载,在整个民族的脊梁骨都直不起来的时候，总该有一两个真正的男人站起来吧？这就是《争》！     PS:新书存稿中，部分剧情需求支援……        提供一个群用来讨论剧情：52354228,纵横中文网,--,http://static.zongheng.com/upload/cover/2010/11/1289216522314.jpg,http://book.zongheng.com/book/66265.html
1383,爆笑十国之高赖子,琅琊侯,历史,11.9万字,完结,它地小国弱，他贪图财物，他们从附近所有的政权手中抢夺贡品，又向附近所有有势力的政权称臣，它地触夹缝，艰难生存，他们却一直活的像模像样，有声有色，它就是荆南，他们就是高赖子，请看爆笑十国之高赖子如何屹立不倒，笑傲天下,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017602896/300,http://book.qidian.com/info/1017602896
1384,唐世皇长孙,天空不太懒,历史,5.4万字,连载,他穿越到大唐，成为了大唐皇长孙。玄武门之变正在爆发！李世民造反。,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1017753765/300,http://book.qidian.com/info/1017753765
1385,西梁月如钩,不二酒鬼,历史,3.2万字,连载,她是西梁帝独生女，传闻得其青睐者可得西梁锦绣山河，阿谀绕耳糖衣不绝，我自心如明镜辨是非。他是镇国大将军三子，听说其是一个性格古怪双腿残疾的纨绔，世人皆谓我无用，可我只想要安稳的活着。直到有一天，他看到才情卓越知书达礼的婉照公主，竟然是番邦小国的大祭司！直到有一天，她看到闹得塞北军营鸡犬不宁的三世子，竟然从轮椅上站了起来！,起点中文网,--,https://qidian.qpic.cn/qdbimg/349573/1016764719/300,http://book.qidian.com/info/1016764719
