,title,author,sort,count,status,detail,site,rank1,cover,url1
702,我老婆是LES,霍老大,二次元,66.1万字,完结,les，女同性恋的英文缩写，又叫拉拉，蕾丝边或者lesbian。 我爱上个les，我发誓要转化她，要得到全部的她。 学生会会长、校花、美女老师、女汉子……谁是我的情敌？谁是我的朋友？ PS：此文已健康完本，请放心阅读。 PS：新书《从山贼开始的boss之路》正在连载中。,刺猬猫,5.7,https://novel-cdn.kuangxiangit.com/uploads/allimg/c160814/14-08-16073750-49615-100011791.jpg,https://www.ciweimao.com/book/100011791
703,忍界决斗场,李四羊,二次元,64.4万字,连载,带着手游决斗场穿越火影世界草忍村的名超没想到自己的第一个任务竟然是成为小香磷的家庭教师，给小香磷洗脑。名超：“香磷，听着，草忍村好啊，真滴好……”一段时间后。小香磷：“名超哥哥，你不是说草忍村好吗？”名超：“对啊，把他们都鲨了，我就是草影。草忍村就是我，我就是草忍村，难道……我不好吗？”小香磷：？——————————————PS：（摸头点赞，拒绝再战，手游1500w战力老超影玩家带你感受头秃的痛楚，一袋米扛几楼都行）PSS：（已有两本百万字完本精品火影同人火影之活久见、忍界修正带，品质人品双保证，尽管入坑。）,起点中文网,5.2,https://qidian.qpic.cn/qdbimg/349573/1025159165/300,https://m.qidian.com/book/1025159165/catalog
704,二次元里的我根本无敌,骨头,二次元,44.2万字,连载,他是学院都市的最强！超能力者NO.1！拥有无敌的矢量操作能力！ 然后被路过的路人甲一拳打倒了。 他是最古老的弑神者！最强的魔王！掌握能毁天灭地的众多权能！ 然后被路过的路人甲一拳打倒了。 它是绝对之恶！它是人类最终试炼！用尽死力！竭尽智谋！耗尽蛮勇！——试化为贯穿吾胸的光辉利剑吧！ 然后被路过的路人甲一拳打倒了。 我就是路人甲，我叫陆仁甲，二次元里的我……根本无敌！,刺猬猫,4.7,https://c1.kuangxiangit.com/uploads/allimg/c160420/20-04-16095355-22129-100003989.jpg,https://www.ciweimao.com/book/100003989
705,虫师物语友人帐,全职码字工,二次元,57.3万字,完结,虫师、物语、夏目友人帐。阴阳师、守护者、虫师、异界士、鬼斩役、巫女……这是一个怪异的世界，拥有许多奇特的存在。,起点中文网,6.3,https://qidian.qpic.cn/qdbimg/349573/1003757231/300,http://book.qidian.com/info/1003757231
706,欧皇暴君的无限抽卡系统,奇想,二次元,132.5万字,完结,又名《欧皇豹君在异界》《我不需要充钱也能变得很强》或者《恶龙暴君与他抽卡获得的百万老婆》 张诚带着无限抽卡系统穿越了。 这个系统是只要有抽卡券，就能抽取几乎一切。物品有从D级的路边石子到SSR的EX咖喱棒。生物从D级的兔子到SSR的巨龙应有尽有。 传奇军队；奇迹建筑，自然奇观，巨型矿藏。只要运气够好，任何东西都能抽到。 　　刚巧，张诚除了长相帅气、下身的意大利炮也很宏伟之外，惟一的优点就是抽卡手气非常好。 群号：743160377，入群回答书名,刺猬猫,5.3,https://c1.kuangxiangit.com/uploads/allimg/c181207/07-12-18120836-65388-100084294.jpg,https://www.ciweimao.com/book/100084294
707,什么？科技树还带这么点的？,多少真人,二次元,24.7万字,连载,【2017神脑洞系列征文第二期参赛作品】 请问在一个没魔法、没科技、没文明的三无世界变成了野人怎么办？ 嵇无名表示自己欲哭无泪。 那么有外挂的情况下呢？ 他想，或许在挂掉之前能玩到小霸王？ 等等，好像有什么不对…… WTF?原来科技树还能这么爬的？ ………… …… 于是，一个野人巫师乱点科技树的故事，就这么开始了。,刺猬猫,6.7,https://c1.kuangxiangit.com/uploads/allimg/c170312/12-03-17204543-70348-100029363.jpg,https://www.ciweimao.com/book/100029363
708,光影王权,连朱,二次元,29.9万字,连载,国度与国度之间，隔绝着遗忘之海。 人与人之间，湮生着不尽的黎明和黄昏。 心灵的旅程总要历经漫长而寒冷的夜晚。 少年，愿你张开双臂，作为夜的分割线。 不回望身后漫天陨落的群星，只迎接眼前那一缕透过门扉的晨曦。,不可能的世界,7.8,https://c.8kana.com/201602/122/07/12207_c2df7_1478_m.jpg,http://www.8kana.com/book/12207.html
709,生来异类,回声ECHO,二次元,77.6万字,完结,FXXKTHEWORLD.我们生来就是异类。,起点中文网,6.2,https://qidian.qpic.cn/qdbimg/349573/1012941322/300,https://m.qidian.com/book/1012941322/catalog
710,细胞源起,午默,二次元,210.2万字,完结,这里，承载的是物种起源的希望，掌握的是有序进化的曙光，肩负的是无限世界的期望。 　　我们从最初的那枚细胞，从最原始的那粒胶质开始，寻觅世界之轴，追溯毁灭之初的暮色，追忆创世之初的晨光。 　　或许无法见证生命进化，无法守望文明航向。 　　但是，我们在沸腾的海洋中吟唱绿色，在荒芜的大地上播撒生命，在末日的危机里力挽狂澜。 　　“我从最耀眼的毁灭当中诞生，承载的却是最原初的希望。” 　　“我从最暗淡的星空那里出发，背负的却是最沉重的梦想。” 　　这里是，造物主之希。,刺猬猫,4.9,https://c1.kuangxiangit.com/uploads/allimg/c170228/28-02-17212807-29878-100024263.jpg,https://www.ciweimao.com/book/100024263
711,羞耻病也要谈恋爱,指笔道人,二次元,153.9万字,连载,【IP征文大赛】 如何挽救一个不羞耻就会死的女孩，和她谈恋爱可以吗？ PS：缺章节少章节刷新一下，或者重新添加书架 PS：原来的群被屏幕搜索了，文中看见群号不要加，二群：1042364192（已满），三群：497437301，加群自动审核。,刺猬猫,6.4,https://c1.kuangxiangit.com/uploads/allimg/c190326/26-03-19201656-27416-100079017.jpg,https://www.ciweimao.com/book/100079017
